"Area" "Taxa" "Year" "Trait" "Variable" "Value"
"7102" "Kattegat" "Benthos" 1985 "Predator" "abundance" 0.165016690878686
"7103" "Kattegat" "Benthos" 1985 "Predator" "biomass" 0.165016690878686
"7104" "Kattegat" "Benthos" 1985 "Scavenger" "abundance" 0.0576666587887722
"7105" "Kattegat" "Benthos" 1985 "Scavenger" "biomass" 0.0576666587887722
"7106" "Kattegat" "Benthos" 1985 "Size" "abundance" 3.5642607978812
"7107" "Kattegat" "Benthos" 1985 "Size" "biomass" 3.5642607978812
"7108" "Kattegat" "Benthos" 1985 "Suspension.feeder" "abundance" 0.342091521330416
"7109" "Kattegat" "Benthos" 1985 "Suspension.feeder" "biomass" 0.342091521330416
"7112" "Kattegat" "Benthos" 1985 "Top" "abundance" 0.399246693175555
"7113" "Kattegat" "Benthos" 1985 "Top" "biomass" 0.399246693175555
"7126" "Kattegat" "Benthos" 1986 "Deposit.feeder" "abundance" 0.451034030647973
"7127" "Kattegat" "Benthos" 1986 "Deposit.feeder" "biomass" 0.451034030647973
"7128" "Kattegat" "Benthos" 1986 "Direct.dvlpt" "abundance" 0.141616423666336
"7129" "Kattegat" "Benthos" 1986 "Direct.dvlpt" "biomass" 0.141616423666336
"7130" "Kattegat" "Benthos" 1986 "Epibenthic" "abundance" 0.103860013870266
"7131" "Kattegat" "Benthos" 1986 "Epibenthic" "biomass" 0.103860013870266
"7138" "Kattegat" "Benthos" 1986 "Lecitotrophic" "abundance" 0.161870045972667
"7139" "Kattegat" "Benthos" 1986 "Lecitotrophic" "biomass" 0.161870045972667
"7142" "Kattegat" "Benthos" 1986 "Middle" "abundance" 0.411582203567533
"7143" "Kattegat" "Benthos" 1986 "Middle" "biomass" 0.411582203567533
"7144" "Kattegat" "Benthos" 1986 "Planktotrophic" "abundance" 0.673672130203959
"7145" "Kattegat" "Benthos" 1986 "Planktotrophic" "biomass" 0.673672130203959
"7146" "Kattegat" "Benthos" 1986 "Predator" "abundance" 0.113498106805528
"7147" "Kattegat" "Benthos" 1986 "Predator" "biomass" 0.113498106805528
"7148" "Kattegat" "Benthos" 1986 "Scavenger" "abundance" 0.0619000238628414
"7149" "Kattegat" "Benthos" 1986 "Scavenger" "biomass" 0.0619000238628414
"7150" "Kattegat" "Benthos" 1986 "Size" "abundance" 3.65742651603263
"7151" "Kattegat" "Benthos" 1986 "Size" "biomass" 3.65742651603263
"7152" "Kattegat" "Benthos" 1986 "Suspension.feeder" "abundance" 0.368285368313833
"7153" "Kattegat" "Benthos" 1986 "Suspension.feeder" "biomass" 0.368285368313833
"7156" "Kattegat" "Benthos" 1986 "Top" "abundance" 0.40782822604002
"7157" "Kattegat" "Benthos" 1986 "Top" "biomass" 0.40782822604002
"7170" "Kattegat" "Benthos" 1987 "Deposit.feeder" "abundance" 0.402841622988476
"7171" "Kattegat" "Benthos" 1987 "Deposit.feeder" "biomass" 0.402841622988476
"7172" "Kattegat" "Benthos" 1987 "Direct.dvlpt" "abundance" 0.152280467186937
"7173" "Kattegat" "Benthos" 1987 "Direct.dvlpt" "biomass" 0.152280467186937
"7174" "Kattegat" "Benthos" 1987 "Epibenthic" "abundance" 0.155729856952275
"7175" "Kattegat" "Benthos" 1987 "Epibenthic" "biomass" 0.155729856952275
"7182" "Kattegat" "Benthos" 1987 "Lecitotrophic" "abundance" 0.1687551627236
"7183" "Kattegat" "Benthos" 1987 "Lecitotrophic" "biomass" 0.1687551627236
"7186" "Kattegat" "Benthos" 1987 "Middle" "abundance" 0.388029504209358
"7187" "Kattegat" "Benthos" 1987 "Middle" "biomass" 0.388029504209358
"7188" "Kattegat" "Benthos" 1987 "Planktotrophic" "abundance" 0.651568255635838
"7189" "Kattegat" "Benthos" 1987 "Planktotrophic" "biomass" 0.651568255635838
"7190" "Kattegat" "Benthos" 1987 "Predator" "abundance" 0.140443874535648
"7191" "Kattegat" "Benthos" 1987 "Predator" "biomass" 0.140443874535648
"7192" "Kattegat" "Benthos" 1987 "Scavenger" "abundance" 0.0604066300747588
"7193" "Kattegat" "Benthos" 1987 "Scavenger" "biomass" 0.0604066300747588
"7194" "Kattegat" "Benthos" 1987 "Size" "abundance" 3.61652034256609
"7195" "Kattegat" "Benthos" 1987 "Size" "biomass" 3.61652034256609
"7196" "Kattegat" "Benthos" 1987 "Suspension.feeder" "abundance" 0.388039334091865
"7197" "Kattegat" "Benthos" 1987 "Suspension.feeder" "biomass" 0.388039334091865
"7200" "Kattegat" "Benthos" 1987 "Top" "abundance" 0.400435305840753
"7201" "Kattegat" "Benthos" 1987 "Top" "biomass" 0.400435305840753
"7214" "Kattegat" "Benthos" 1988 "Deposit.feeder" "abundance" 0.432133328926767
"7215" "Kattegat" "Benthos" 1988 "Deposit.feeder" "biomass" 0.432133328926767
"7216" "Kattegat" "Benthos" 1988 "Direct.dvlpt" "abundance" 0.175520951716698
"7217" "Kattegat" "Benthos" 1988 "Direct.dvlpt" "biomass" 0.175520951716698
"7218" "Kattegat" "Benthos" 1988 "Epibenthic" "abundance" 0.119459501898044
"7219" "Kattegat" "Benthos" 1988 "Epibenthic" "biomass" 0.119459501898044
"7226" "Kattegat" "Benthos" 1988 "Lecitotrophic" "abundance" 0.156736460647799
"7227" "Kattegat" "Benthos" 1988 "Lecitotrophic" "biomass" 0.156736460647799
"7230" "Kattegat" "Benthos" 1988 "Middle" "abundance" 0.406963503185805
"7231" "Kattegat" "Benthos" 1988 "Middle" "biomass" 0.406963503185805
"7232" "Kattegat" "Benthos" 1988 "Planktotrophic" "abundance" 0.638783885837396
"7233" "Kattegat" "Benthos" 1988 "Planktotrophic" "biomass" 0.638783885837396
"7234" "Kattegat" "Benthos" 1988 "Predator" "abundance" 0.115815526282321
"7235" "Kattegat" "Benthos" 1988 "Predator" "biomass" 0.115815526282321
"7236" "Kattegat" "Benthos" 1988 "Scavenger" "abundance" 0.0797986167653689
"7237" "Kattegat" "Benthos" 1988 "Scavenger" "biomass" 0.0797986167653689
"7238" "Kattegat" "Benthos" 1988 "Size" "abundance" 3.61663312766991
"7239" "Kattegat" "Benthos" 1988 "Size" "biomass" 3.61663312766991
"7240" "Kattegat" "Benthos" 1988 "Suspension.feeder" "abundance" 0.361903730254642
"7241" "Kattegat" "Benthos" 1988 "Suspension.feeder" "biomass" 0.361903730254642
"7244" "Kattegat" "Benthos" 1988 "Top" "abundance" 0.420581070014336
"7245" "Kattegat" "Benthos" 1988 "Top" "biomass" 0.420581070014336
"7258" "Kattegat" "Benthos" 1989 "Deposit.feeder" "abundance" 0.413272498481771
"7259" "Kattegat" "Benthos" 1989 "Deposit.feeder" "biomass" 0.413272498481771
"7260" "Kattegat" "Benthos" 1989 "Direct.dvlpt" "abundance" 0.176835778297883
"7261" "Kattegat" "Benthos" 1989 "Direct.dvlpt" "biomass" 0.176835778297883
"7262" "Kattegat" "Benthos" 1989 "Epibenthic" "abundance" 0.125271421270871
"7263" "Kattegat" "Benthos" 1989 "Epibenthic" "biomass" 0.125271421270871
"7270" "Kattegat" "Benthos" 1989 "Lecitotrophic" "abundance" 0.142349076291385
"7271" "Kattegat" "Benthos" 1989 "Lecitotrophic" "biomass" 0.142349076291385
"7274" "Kattegat" "Benthos" 1989 "Middle" "abundance" 0.400475776408282
"7275" "Kattegat" "Benthos" 1989 "Middle" "biomass" 0.400475776408282
"7276" "Kattegat" "Benthos" 1989 "Planktotrophic" "abundance" 0.640452062526846
"7277" "Kattegat" "Benthos" 1989 "Planktotrophic" "biomass" 0.640452062526846
"7278" "Kattegat" "Benthos" 1989 "Predator" "abundance" 0.122741657622266
"7279" "Kattegat" "Benthos" 1989 "Predator" "biomass" 0.122741657622266
"7280" "Kattegat" "Benthos" 1989 "Scavenger" "abundance" 0.0820905797374175
"7281" "Kattegat" "Benthos" 1989 "Scavenger" "biomass" 0.0820905797374175
"7282" "Kattegat" "Benthos" 1989 "Size" "abundance" 3.66256466279198
"7283" "Kattegat" "Benthos" 1989 "Size" "biomass" 3.66256466279198
"7284" "Kattegat" "Benthos" 1989 "Suspension.feeder" "abundance" 0.368689340663479
"7285" "Kattegat" "Benthos" 1989 "Suspension.feeder" "biomass" 0.368689340663479
"7288" "Kattegat" "Benthos" 1989 "Top" "abundance" 0.415115684040872
"7289" "Kattegat" "Benthos" 1989 "Top" "biomass" 0.415115684040872
"7302" "Kattegat" "Benthos" 1990 "Deposit.feeder" "abundance" 0.391562286349768
"7303" "Kattegat" "Benthos" 1990 "Deposit.feeder" "biomass" 0.391562286349768
"7304" "Kattegat" "Benthos" 1990 "Direct.dvlpt" "abundance" 0.182341913831135
"7305" "Kattegat" "Benthos" 1990 "Direct.dvlpt" "biomass" 0.182341913831135
"7306" "Kattegat" "Benthos" 1990 "Epibenthic" "abundance" 0.143309829358573
"7307" "Kattegat" "Benthos" 1990 "Epibenthic" "biomass" 0.143309829358573
"7314" "Kattegat" "Benthos" 1990 "Lecitotrophic" "abundance" 0.145658090780164
"7315" "Kattegat" "Benthos" 1990 "Lecitotrophic" "biomass" 0.145658090780164
"7318" "Kattegat" "Benthos" 1990 "Middle" "abundance" 0.392367759648116
"7319" "Kattegat" "Benthos" 1990 "Middle" "biomass" 0.392367759648116
"7320" "Kattegat" "Benthos" 1990 "Planktotrophic" "abundance" 0.63448430215501
"7321" "Kattegat" "Benthos" 1990 "Planktotrophic" "biomass" 0.63448430215501
"7322" "Kattegat" "Benthos" 1990 "Predator" "abundance" 0.15117003414957
"7323" "Kattegat" "Benthos" 1990 "Predator" "biomass" 0.15117003414957
"7324" "Kattegat" "Benthos" 1990 "Scavenger" "abundance" 0.0895303132330059
"7325" "Kattegat" "Benthos" 1990 "Scavenger" "biomass" 0.0895303132330059
"7326" "Kattegat" "Benthos" 1990 "Size" "abundance" 3.65733802064091
"7327" "Kattegat" "Benthos" 1990 "Size" "biomass" 3.65733802064091
"7328" "Kattegat" "Benthos" 1990 "Suspension.feeder" "abundance" 0.354214020900614
"7329" "Kattegat" "Benthos" 1990 "Suspension.feeder" "biomass" 0.354214020900614
"7332" "Kattegat" "Benthos" 1990 "Top" "abundance" 0.404426438179893
"7333" "Kattegat" "Benthos" 1990 "Top" "biomass" 0.404426438179893
"7346" "Kattegat" "Benthos" 1991 "Deposit.feeder" "abundance" 0.426695240159269
"7347" "Kattegat" "Benthos" 1991 "Deposit.feeder" "biomass" 0.426695240159269
"7348" "Kattegat" "Benthos" 1991 "Direct.dvlpt" "abundance" 0.1544018459194
"7349" "Kattegat" "Benthos" 1991 "Direct.dvlpt" "biomass" 0.1544018459194
"7350" "Kattegat" "Benthos" 1991 "Epibenthic" "abundance" 0.146756221481385
"7351" "Kattegat" "Benthos" 1991 "Epibenthic" "biomass" 0.146756221481385
"7358" "Kattegat" "Benthos" 1991 "Lecitotrophic" "abundance" 0.147696669444708
"7359" "Kattegat" "Benthos" 1991 "Lecitotrophic" "biomass" 0.147696669444708
"7362" "Kattegat" "Benthos" 1991 "Middle" "abundance" 0.385653375585941
"7363" "Kattegat" "Benthos" 1991 "Middle" "biomass" 0.385653375585941
"7364" "Kattegat" "Benthos" 1991 "Planktotrophic" "abundance" 0.665724890622837
"7365" "Kattegat" "Benthos" 1991 "Planktotrophic" "biomass" 0.665724890622837
"7366" "Kattegat" "Benthos" 1991 "Predator" "abundance" 0.128725037419137
"7367" "Kattegat" "Benthos" 1991 "Predator" "biomass" 0.128725037419137
"7368" "Kattegat" "Benthos" 1991 "Scavenger" "abundance" 0.0736709471229973
"7369" "Kattegat" "Benthos" 1991 "Scavenger" "biomass" 0.0736709471229973
"7370" "Kattegat" "Benthos" 1991 "Size" "abundance" 3.57818120898713
"7371" "Kattegat" "Benthos" 1991 "Size" "biomass" 3.57818120898713
"7372" "Kattegat" "Benthos" 1991 "Suspension.feeder" "abundance" 0.365505433620077
"7373" "Kattegat" "Benthos" 1991 "Suspension.feeder" "biomass" 0.365505433620077
"7376" "Kattegat" "Benthos" 1991 "Top" "abundance" 0.39804767047877
"7377" "Kattegat" "Benthos" 1991 "Top" "biomass" 0.39804767047877
"7390" "Kattegat" "Benthos" 1992 "Deposit.feeder" "abundance" 0.467798084778102
"7391" "Kattegat" "Benthos" 1992 "Deposit.feeder" "biomass" 0.467798084778102
"7392" "Kattegat" "Benthos" 1992 "Direct.dvlpt" "abundance" 0.157071802830776
"7393" "Kattegat" "Benthos" 1992 "Direct.dvlpt" "biomass" 0.157071802830776
"7394" "Kattegat" "Benthos" 1992 "Epibenthic" "abundance" 0.157265579645388
"7395" "Kattegat" "Benthos" 1992 "Epibenthic" "biomass" 0.157265579645388
"7402" "Kattegat" "Benthos" 1992 "Lecitotrophic" "abundance" 0.182188259366634
"7403" "Kattegat" "Benthos" 1992 "Lecitotrophic" "biomass" 0.182188259366634
"7406" "Kattegat" "Benthos" 1992 "Middle" "abundance" 0.392975539029754
"7407" "Kattegat" "Benthos" 1992 "Middle" "biomass" 0.392975539029754
"7408" "Kattegat" "Benthos" 1992 "Planktotrophic" "abundance" 0.625333208748404
"7409" "Kattegat" "Benthos" 1992 "Planktotrophic" "biomass" 0.625333208748404
"7410" "Kattegat" "Benthos" 1992 "Predator" "abundance" 0.110972427702113
"7411" "Kattegat" "Benthos" 1992 "Predator" "biomass" 0.110972427702113
"7412" "Kattegat" "Benthos" 1992 "Scavenger" "abundance" 0.0731132366744925
"7413" "Kattegat" "Benthos" 1992 "Scavenger" "biomass" 0.0731132366744925
"7414" "Kattegat" "Benthos" 1992 "Size" "abundance" 3.65867803795937
"7415" "Kattegat" "Benthos" 1992 "Size" "biomass" 3.65867803795937
"7416" "Kattegat" "Benthos" 1992 "Suspension.feeder" "abundance" 0.33543447344889
"7417" "Kattegat" "Benthos" 1992 "Suspension.feeder" "biomass" 0.33543447344889
"7420" "Kattegat" "Benthos" 1992 "Top" "abundance" 0.378712723730975
"7421" "Kattegat" "Benthos" 1992 "Top" "biomass" 0.378712723730975
"7434" "Kattegat" "Benthos" 1993 "Deposit.feeder" "abundance" 0.430718960738872
"7435" "Kattegat" "Benthos" 1993 "Deposit.feeder" "biomass" 0.430718960738872
"7436" "Kattegat" "Benthos" 1993 "Direct.dvlpt" "abundance" 0.151280333214027
"7437" "Kattegat" "Benthos" 1993 "Direct.dvlpt" "biomass" 0.151280333214027
"7438" "Kattegat" "Benthos" 1993 "Epibenthic" "abundance" 0.190870137276428
"7439" "Kattegat" "Benthos" 1993 "Epibenthic" "biomass" 0.190870137276428
"7446" "Kattegat" "Benthos" 1993 "Lecitotrophic" "abundance" 0.154423251160976
"7447" "Kattegat" "Benthos" 1993 "Lecitotrophic" "biomass" 0.154423251160976
"7450" "Kattegat" "Benthos" 1993 "Middle" "abundance" 0.376812682456099
"7451" "Kattegat" "Benthos" 1993 "Middle" "biomass" 0.376812682456099
"7452" "Kattegat" "Benthos" 1993 "Planktotrophic" "abundance" 0.655062969126921
"7453" "Kattegat" "Benthos" 1993 "Planktotrophic" "biomass" 0.655062969126921
"7454" "Kattegat" "Benthos" 1993 "Predator" "abundance" 0.150737225855363
"7455" "Kattegat" "Benthos" 1993 "Predator" "biomass" 0.150737225855363
"7456" "Kattegat" "Benthos" 1993 "Scavenger" "abundance" 0.0812827932594162
"7457" "Kattegat" "Benthos" 1993 "Scavenger" "biomass" 0.0812827932594162
"7458" "Kattegat" "Benthos" 1993 "Size" "abundance" 3.64630154268709
"7459" "Kattegat" "Benthos" 1993 "Size" "biomass" 3.64630154268709
"7460" "Kattegat" "Benthos" 1993 "Suspension.feeder" "abundance" 0.321277924976408
"7461" "Kattegat" "Benthos" 1993 "Suspension.feeder" "biomass" 0.321277924976408
"7464" "Kattegat" "Benthos" 1993 "Top" "abundance" 0.370904395952388
"7465" "Kattegat" "Benthos" 1993 "Top" "biomass" 0.370904395952388
"7478" "Kattegat" "Benthos" 1994 "Deposit.feeder" "abundance" 0.454818421651851
"7479" "Kattegat" "Benthos" 1994 "Deposit.feeder" "biomass" 0.454818421651851
"7480" "Kattegat" "Benthos" 1994 "Direct.dvlpt" "abundance" 0.154087901906773
"7481" "Kattegat" "Benthos" 1994 "Direct.dvlpt" "biomass" 0.154087901906773
"7482" "Kattegat" "Benthos" 1994 "Epibenthic" "abundance" 0.174324371461106
"7483" "Kattegat" "Benthos" 1994 "Epibenthic" "biomass" 0.174324371461106
"7490" "Kattegat" "Benthos" 1994 "Lecitotrophic" "abundance" 0.181963337049947
"7491" "Kattegat" "Benthos" 1994 "Lecitotrophic" "biomass" 0.181963337049947
"7494" "Kattegat" "Benthos" 1994 "Middle" "abundance" 0.377266576519806
"7495" "Kattegat" "Benthos" 1994 "Middle" "biomass" 0.377266576519806
"7496" "Kattegat" "Benthos" 1994 "Planktotrophic" "abundance" 0.625419052283559
"7497" "Kattegat" "Benthos" 1994 "Planktotrophic" "biomass" 0.625419052283559
"7498" "Kattegat" "Benthos" 1994 "Predator" "abundance" 0.134574615210102
"7499" "Kattegat" "Benthos" 1994 "Predator" "biomass" 0.134574615210102
"7500" "Kattegat" "Benthos" 1994 "Scavenger" "abundance" 0.0736319264704181
"7501" "Kattegat" "Benthos" 1994 "Scavenger" "biomass" 0.0736319264704181
"7502" "Kattegat" "Benthos" 1994 "Size" "abundance" 3.63480363578778
"7503" "Kattegat" "Benthos" 1994 "Size" "biomass" 3.63480363578778
"7504" "Kattegat" "Benthos" 1994 "Suspension.feeder" "abundance" 0.314009446438511
"7505" "Kattegat" "Benthos" 1994 "Suspension.feeder" "biomass" 0.314009446438511
"7508" "Kattegat" "Benthos" 1994 "Top" "abundance" 0.390035957179804
"7509" "Kattegat" "Benthos" 1994 "Top" "biomass" 0.390035957179804
"7522" "Kattegat" "Benthos" 1995 "Deposit.feeder" "abundance" 0.436048252209055
"7523" "Kattegat" "Benthos" 1995 "Deposit.feeder" "biomass" 0.436048252209055
"7524" "Kattegat" "Benthos" 1995 "Direct.dvlpt" "abundance" 0.142649369598632
"7525" "Kattegat" "Benthos" 1995 "Direct.dvlpt" "biomass" 0.142649369598632
"7526" "Kattegat" "Benthos" 1995 "Epibenthic" "abundance" 0.162926299096364
"7527" "Kattegat" "Benthos" 1995 "Epibenthic" "biomass" 0.162926299096364
"7534" "Kattegat" "Benthos" 1995 "Lecitotrophic" "abundance" 0.175598707468429
"7535" "Kattegat" "Benthos" 1995 "Lecitotrophic" "biomass" 0.175598707468429
"7538" "Kattegat" "Benthos" 1995 "Middle" "abundance" 0.384536242950277
"7539" "Kattegat" "Benthos" 1995 "Middle" "biomass" 0.384536242950277
"7540" "Kattegat" "Benthos" 1995 "Planktotrophic" "abundance" 0.646849547547069
"7541" "Kattegat" "Benthos" 1995 "Planktotrophic" "biomass" 0.646849547547069
"7542" "Kattegat" "Benthos" 1995 "Predator" "abundance" 0.133138647079562
"7543" "Kattegat" "Benthos" 1995 "Predator" "biomass" 0.133138647079562
"7544" "Kattegat" "Benthos" 1995 "Scavenger" "abundance" 0.0847082632070074
"7545" "Kattegat" "Benthos" 1995 "Scavenger" "biomass" 0.0847082632070074
"7546" "Kattegat" "Benthos" 1995 "Size" "abundance" 3.67944293407391
"7547" "Kattegat" "Benthos" 1995 "Size" "biomass" 3.67944293407391
"7548" "Kattegat" "Benthos" 1995 "Suspension.feeder" "abundance" 0.322722721663506
"7549" "Kattegat" "Benthos" 1995 "Suspension.feeder" "biomass" 0.322722721663506
"7552" "Kattegat" "Benthos" 1995 "Top" "abundance" 0.392966939390256
"7553" "Kattegat" "Benthos" 1995 "Top" "biomass" 0.392966939390256
"7566" "Kattegat" "Benthos" 1996 "Deposit.feeder" "abundance" 0.481358260616018
"7567" "Kattegat" "Benthos" 1996 "Deposit.feeder" "biomass" 0.481358260616018
"7568" "Kattegat" "Benthos" 1996 "Direct.dvlpt" "abundance" 0.217974568714594
"7569" "Kattegat" "Benthos" 1996 "Direct.dvlpt" "biomass" 0.217974568714594
"7570" "Kattegat" "Benthos" 1996 "Epibenthic" "abundance" 0.1860012741886
"7571" "Kattegat" "Benthos" 1996 "Epibenthic" "biomass" 0.1860012741886
"7578" "Kattegat" "Benthos" 1996 "Lecitotrophic" "abundance" 0.175522966876518
"7579" "Kattegat" "Benthos" 1996 "Lecitotrophic" "biomass" 0.175522966876518
"7582" "Kattegat" "Benthos" 1996 "Middle" "abundance" 0.337582492202462
"7583" "Kattegat" "Benthos" 1996 "Middle" "biomass" 0.337582492202462
"7584" "Kattegat" "Benthos" 1996 "Planktotrophic" "abundance" 0.584096651893222
"7585" "Kattegat" "Benthos" 1996 "Planktotrophic" "biomass" 0.584096651893222
"7586" "Kattegat" "Benthos" 1996 "Predator" "abundance" 0.167510778505278
"7587" "Kattegat" "Benthos" 1996 "Predator" "biomass" 0.167510778505278
"7588" "Kattegat" "Benthos" 1996 "Scavenger" "abundance" 0.0562611910814601
"7589" "Kattegat" "Benthos" 1996 "Scavenger" "biomass" 0.0562611910814601
"7590" "Kattegat" "Benthos" 1996 "Size" "abundance" 3.51604075848836
"7591" "Kattegat" "Benthos" 1996 "Size" "biomass" 3.51604075848836
"7592" "Kattegat" "Benthos" 1996 "Suspension.feeder" "abundance" 0.29493340484211
"7593" "Kattegat" "Benthos" 1996 "Suspension.feeder" "biomass" 0.29493340484211
"7596" "Kattegat" "Benthos" 1996 "Top" "abundance" 0.399477565490416
"7597" "Kattegat" "Benthos" 1996 "Top" "biomass" 0.399477565490416
"7610" "Kattegat" "Benthos" 1997 "Deposit.feeder" "abundance" 0.467896595383315
"7611" "Kattegat" "Benthos" 1997 "Deposit.feeder" "biomass" 0.467896595383315
"7612" "Kattegat" "Benthos" 1997 "Direct.dvlpt" "abundance" 0.1675754013661
"7613" "Kattegat" "Benthos" 1997 "Direct.dvlpt" "biomass" 0.1675754013661
"7614" "Kattegat" "Benthos" 1997 "Epibenthic" "abundance" 0.205098800662474
"7615" "Kattegat" "Benthos" 1997 "Epibenthic" "biomass" 0.205098800662474
"7622" "Kattegat" "Benthos" 1997 "Lecitotrophic" "abundance" 0.184743812357065
"7623" "Kattegat" "Benthos" 1997 "Lecitotrophic" "biomass" 0.184743812357065
"7626" "Kattegat" "Benthos" 1997 "Middle" "abundance" 0.336617984682225
"7627" "Kattegat" "Benthos" 1997 "Middle" "biomass" 0.336617984682225
"7628" "Kattegat" "Benthos" 1997 "Planktotrophic" "abundance" 0.622130724509571
"7629" "Kattegat" "Benthos" 1997 "Planktotrophic" "biomass" 0.622130724509571
"7630" "Kattegat" "Benthos" 1997 "Predator" "abundance" 0.156544955747824
"7631" "Kattegat" "Benthos" 1997 "Predator" "biomass" 0.156544955747824
"7632" "Kattegat" "Benthos" 1997 "Scavenger" "abundance" 0.0682029284384061
